X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,Y1,Y2,Y3
12375,10851.8518518519,0.02800072,0.595918367346939,4.0495867768595,16.9384615384615,195.882352941176,291.578947368421,249.565217391304,38551.724137931,0.361290322580645,0.332432432432432,3.04878048780488,101.162790697674,120.851063829787,223.396226415094,0.389152542372881,2.78688524590164,2.47761194029851,1.63380281690141,3.43835616438356,1.56455696202532,0.273734939759036,7.0561797752809,65.5670103092783,6.33663366336634,133.592233009709,60.3738317757009,2.91743119266055,5.76991150442478,0.95748031496063,0.931297709923664,0.894890510948905,0.883453237410072,9.23489932885906,0.821192052980132,0.793630573248408,0.768098159509202,11.2574850299401,0.823121387283237,7.08379888268156,701.657458563536,0.670157068062827,379.274611398964,652.791878172589,1.57788944723618,0.616113744075829,294.170403587444,1.92070484581498,0.575545851528384,1.13476394849785,9.37238493723849,41.9087136929461,13.9442231075697,40.5447470817121,17.9467680608365,2.52416356877323,29.8892988929889,135.740072202166,17437.7224199288,58.0918727915194,0.394675767918089,0.454723127035831,0.45016077170418,0.00223961661341853,54.006309148265,52.5679758308157,0.113649851632047,0.827665706051873,8.24068767908309,3.60056657223796e-05,34.7075208913649,0.00396730245231608,7.83914209115281,0.77467018469657,0.00384334203655352,0.99237,0.425874,0.970901
3625,3074.07407407407,0.04800052,0.73734693877551,4.59504132231405,18.4692307692308,213.235294117647,317.631578947368,270.434782608696,41965.5172413793,0.393225806451613,0.358108108108108,3.28048780487805,105.813953488372,131.382978723404,241.88679245283,0.42271186440678,3.03114754098361,2.61194029850746,1.77323943661972,3.70547945205479,1.68860759493671,0.297710843373494,7.60674157303371,70.6185567010309,6.82178217821782,143.009708737864,64.9532710280374,3.09174311926605,6.20353982300885,1.03543307086614,1.00687022900763,0.967153284671533,0.954676258992806,9.89261744966443,0.886754966887417,0.856687898089172,0.828834355828221,11.8263473053892,0.879768786127168,7.63687150837989,756.353591160221,0.721989528795812,404.663212435233,703.045685279188,1.67587939698492,0.66303317535545,316.367713004484,2.00440528634361,0.618777292576419,1.21974248927039,9.76987447698745,43.9004149377593,14.3027888446215,42.4124513618677,18.6692015209125,2.70817843866171,31.6974169741697,138.98916967509,18113.8790035587,61.5547703180212,0.428737201365188,0.486970684039088,0.481993569131833,0.00239776357827476,57.0977917981073,55.5287009063444,0.119436201780415,0.884726224783862,8.8080229226361,3.88243626062323e-05,36.0445682451253,0.00423705722070845,8.36997319034852,0.826912928759895,0.00410182767624021,0.916092,0.384955,0.966523
10625,7740.74074074074,0.06800032,0.878775510204082,5.1404958677686,0.217751479289941,230.588235294118,343.684210526316,291.304347826087,45379.3103448276,0.425161290322581,0.383783783783784,3.51219512195122,110.46511627907,141.914893617021,260.377358490566,0.456271186440678,3.27540983606557,2.74626865671642,1.91267605633803,3.97260273972603,1.8126582278481,0.321686746987952,8.15730337078652,75.6701030927835,7.30693069306931,152.427184466019,69.5327102803738,3.26605504587156,6.63716814159292,1.11338582677165,1.0824427480916,1.03941605839416,1.02589928057554,10.5503355704698,0.952317880794702,0.919745222929936,0.889570552147239,12.3952095808383,0.936416184971098,8.18994413407821,811.049723756906,0.773821989528796,430.051813471503,753.299492385787,1.77386934673367,0.709952606635071,338.565022421525,2.08810572687225,0.662008733624454,1.30472103004292,10.1673640167364,45.8921161825726,14.6613545816733,44.2801556420233,19.3916349809886,2.89219330855019,33.5055350553505,142.238267148014,18790.0355871886,65.017667844523,0.462798634812287,0.519218241042345,0.513826366559486,0.00255591054313099,60.1892744479495,58.4894259818731,0.125222551928783,0.94178674351585,9.37535816618911,4.1643059490085e-05,37.3816155988858,0.00450681198910082,8.90080428954424,0.879155672823219,0.00436031331592689,0.997398,0.430727,0.973595
7125,12407.4074074074,0.08800012,0.0504081632653061,5.68595041322314,1.74852071005917,247.941176470588,369.736842105263,312.173913043478,48793.1034482759,0.457096774193548,0.409459459459459,3.74390243902439,115.116279069767,152.446808510638,278.867924528302,0.489830508474576,3.51967213114754,2.88059701492537,2.05211267605634,4.23972602739726,1.93670886075949,0.34566265060241,8.70786516853932,80.7216494845361,7.79207920792079,161.844660194175,74.1121495327103,3.44036697247706,7.07079646017699,1.19133858267717,1.15801526717557,1.11167883211679,1.09712230215827,11.2080536912752,1.01788079470199,0.982802547770701,0.950306748466258,12.9640718562874,0.993063583815029,8.74301675977654,865.745856353591,0.82565445026178,455.440414507772,803.553299492386,1.87185929648241,0.756872037914692,360.762331838565,2.17180616740088,0.705240174672489,1.38969957081545,10.5648535564854,47.8838174273859,15.0199203187251,46.147859922179,20.1140684410646,3.07620817843866,35.3136531365314,145.487364620939,19466.1921708185,68.4805653710247,0.496860068259386,0.551465798045603,0.545659163987138,0.00271405750798722,63.2807570977918,61.4501510574018,0.131008902077151,0.998847262247839,9.94269340974212,4.44617563739377e-05,38.7186629526462,0.00477656675749319,9.43163538873995,0.931398416886544,0.00461879895561358,0.990723,0.430368,0.973602
14125,4629.62962962963,0.01200088,0.191836734693878,6.23140495867769,3.2792899408284,265.294117647059,395.789473684211,333.04347826087,52206.8965517241,0.489032258064516,0.435135135135135,3.97560975609756,119.767441860465,162.978723404255,297.358490566038,0.523389830508475,3.76393442622951,3.01492537313433,2.19154929577465,4.50684931506849,2.06075949367089,0.369638554216867,9.25842696629213,85.7731958762887,8.27722772277228,171.26213592233,78.6915887850467,3.61467889908257,7.50442477876106,1.26929133858268,1.23358778625954,1.18394160583942,1.16834532374101,11.8657718120805,1.08344370860927,1.04585987261147,1.01104294478528,13.5329341317365,1.04971098265896,9.29608938547486,920.441988950276,0.877486910994764,480.829015544041,853.807106598985,1.96984924623116,0.803791469194313,382.959641255605,2.25550660792952,0.748471615720524,1.47467811158798,10.9623430962343,49.8755186721992,15.3784860557769,48.0155642023346,20.8365019011407,3.26022304832714,37.1217712177122,148.736462093863,20142.3487544484,71.9434628975265,0.530921501706485,0.58371335504886,0.577491961414791,0.00287220447284345,66.3722397476341,64.4108761329305,0.136795252225519,1.05590778097983,10.5100286532951,4.72804532577904e-05,40.0557103064067,0.00504632152588556,9.96246648793566,0.983641160949868,0.00487728459530026,0.950302,0.402469,0.973057
1437.5,9296.2962962963,0.03200068,0.333265306122449,6.77685950413223,4.81005917159763,282.647058823529,421.842105263158,353.913043478261,55620.6896551724,0.520967741935484,0.460810810810811,4.20731707317073,124.418604651163,173.510638297872,315.849056603774,0.556949152542373,4.00819672131148,3.14925373134328,2.33098591549296,4.77397260273973,2.18481012658228,0.393614457831325,9.80898876404494,90.8247422680412,8.76237623762376,180.679611650485,83.2710280373832,3.78899082568807,7.93805309734513,1.34724409448819,1.30916030534351,1.25620437956204,1.23956834532374,12.5234899328859,1.14900662251656,1.10891719745223,1.07177914110429,14.1017964071856,1.10635838150289,9.84916201117318,975.138121546961,0.929319371727749,506.217616580311,904.060913705584,2.0678391959799,0.850710900473934,405.156950672646,2.33920704845815,0.791703056768559,1.55965665236052,11.3598326359833,51.8672199170124,15.7370517928287,49.8832684824903,21.5589353612167,3.44423791821561,38.929889298893,151.985559566787,20818.5053380783,75.4063604240283,0.564982935153584,0.615960912052117,0.609324758842444,0.00303035143769968,69.4637223974763,67.3716012084592,0.142581602373887,1.11296829971182,11.0773638968481,5.00991501416431e-05,41.3927576601671,0.00531607629427793,10.4932975871314,1.03588390501319,0.00513577023498695,0.994846,0.428954,0.973523
8437.5,13962.962962963,0.05200048,0.47469387755102,7.32231404958678,6.34082840236686,6.02076124567474,447.894736842105,374.782608695652,59034.4827586207,0.552903225806452,0.486486486486486,4.4390243902439,129.06976744186,184.042553191489,334.339622641509,0.590508474576271,4.25245901639344,3.28358208955224,2.47042253521127,5.04109589041096,2.30886075949367,0.417590361445783,10.3595505617978,95.8762886597938,9.24752475247525,190.097087378641,87.8504672897196,3.96330275229358,8.3716814159292,1.4251968503937,1.38473282442748,1.32846715328467,1.31079136690648,13.1812080536913,1.21456953642384,1.17197452229299,1.13251533742331,14.6706586826347,1.16300578034682,10.4022346368715,1029.83425414365,0.981151832460733,531.60621761658,954.314720812183,2.16582914572864,0.897630331753555,427.354260089686,2.42290748898678,0.834934497816594,1.64463519313305,11.7573221757322,53.8589211618257,16.0956175298805,51.7509727626459,22.2813688212928,3.62825278810409,40.7380073800738,155.234657039711,21494.6619217082,78.86925795053,0.599044368600683,0.648208469055375,0.641157556270097,0.00318849840255591,72.5552050473186,70.3323262839879,0.148367952522255,1.1700288184438,11.6446991404011,5.29178470254958e-05,42.7298050139276,0.0055858310626703,11.0241286863271,1.08812664907652,0.00539425587467363,0.982294,0.401461,0.963913
4937.5,2037.03703703704,0.07200028,0.616122448979592,7.86776859504132,7.87159763313609,23.3737024221453,473.947368421053,395.652173913043,62448.275862069,0.584838709677419,0.512162162162162,4.67073170731707,133.720930232558,194.574468085106,352.830188679245,0.62406779661017,4.49672131147541,3.41791044776119,2.60985915492958,5.30821917808219,2.43291139240506,0.441566265060241,10.9101123595506,100.927835051546,9.73267326732673,199.514563106796,92.4299065420561,4.13761467889908,8.80530973451327,1.50314960629921,1.46030534351145,1.4007299270073,1.38201438848921,13.8389261744966,1.28013245033113,1.23503184713376,1.19325153374233,15.2395209580838,1.21965317919075,10.9553072625698,1084.53038674033,1.03298429319372,556.99481865285,1004.56852791878,2.26381909547739,0.944549763033175,449.551569506726,2.50660792951542,0.878165938864629,1.72961373390558,12.1548117154812,55.850622406639,16.4541832669323,53.6186770428016,23.0038022813688,3.81226765799256,42.5461254612546,158.483754512635,22170.8185053381,82.3321554770318,0.633105802047782,0.680456026058632,0.672990353697749,0.00334664536741214,75.6466876971609,73.2930513595166,0.154154302670623,1.22708933717579,12.2120343839542,5.57365439093484e-05,44.066852367688,0.00585558583106267,11.5549597855228,1.14036939313984,0.00565274151436031,0.890866,0.336643,0.963284
11937.5,6703.7037037037,0.09200008,0.757551020408163,8.41322314049587,9.40236686390532,40.7266435986159,6.37119113573407,416.521739130435,65862.0689655172,0.616774193548387,0.537837837837838,4.90243902439024,138.372093023256,205.106382978723,371.320754716981,0.657627118644068,4.74098360655738,3.55223880597015,2.74929577464789,5.57534246575342,2.55696202531646,0.465542168674699,11.4606741573034,105.979381443299,10.2178217821782,208.932038834951,97.0093457943925,4.31192660550459,9.23893805309734,1.58110236220472,1.53587786259542,1.47299270072993,1.45323741007194,14.496644295302,1.34569536423841,1.29808917197452,1.25398773006135,15.8083832335329,1.27630057803468,11.5083798882682,1139.22651933702,1.0848167539267,582.383419689119,1054.82233502538,2.36180904522613,0.991469194312796,471.748878923767,2.59030837004405,0.921397379912664,1.81459227467811,12.5523012552301,57.8423236514523,16.8127490039841,55.4863813229572,23.7262357414449,3.99628252788104,44.3542435424354,161.73285198556,22846.975088968,85.7950530035336,0.667167235494881,0.712703583061889,0.704823151125402,0.00350479233226837,78.7381703470031,76.2537764350453,0.159940652818991,1.28414985590778,12.7793696275072,5.85552407932011e-05,45.4038997214485,0.00612534059945504,12.0857908847185,1.19261213720317,0.005911227154047,0.983344,0.431106,0.870718
3187.5,11370.3703703704,0.01600084,0.898979591836735,8.95867768595041,10.9331360946746,58.0795847750865,32.4238227146814,437.391304347826,69275.8620689655,0.648709677419355,0.563513513513514,5.13414634146341,143.023255813953,215.63829787234,389.811320754717,0.691186440677966,4.98524590163934,3.6865671641791,2.8887323943662,5.84246575342466,2.68101265822785,0.489518072289157,12.0112359550562,111.030927835052,10.7029702970297,218.349514563107,101.588785046729,4.48623853211009,9.67256637168142,1.65905511811024,1.61145038167939,1.54525547445255,1.52446043165468,15.1543624161074,1.4112582781457,1.36114649681529,1.31472392638037,16.377245508982,1.33294797687861,12.0614525139665,1193.9226519337,1.13664921465969,607.772020725389,1105.07614213198,2.45979899497487,1.03838862559242,493.946188340807,2.67400881057269,0.964628820960699,1.89957081545064,12.9497907949791,59.8340248962656,17.1713147410359,57.3540856031128,24.4486692015209,4.18029739776952,46.1623616236162,164.981949458484,23523.1316725979,89.2579505300353,0.70122866894198,0.744951140065147,0.736655948553055,0.0036629392971246,81.8296529968454,79.214501510574,0.165727002967359,1.34121037463977,13.3467048710602,6.13739376770538e-05,46.7409470752089,0.00639509536784741,12.6166219839142,1.24485488126649,0.00616971279373368,0.993908,0.398912,0.862517
10187.5,3592.59259259259,0.03600064,0.0706122448979592,9.50413223140496,12.4639053254438,75.4325259515571,58.4764542936288,458.260869565217,72689.6551724138,0.680645161290322,0.589189189189189,5.36585365853659,147.674418604651,226.170212765957,408.301886792453,0.724745762711864,5.22950819672131,3.82089552238806,3.02816901408451,6.10958904109589,2.80506329113924,0.513493975903615,12.561797752809,116.082474226804,11.1881188118812,227.766990291262,106.168224299065,4.6605504587156,10.1061946902655,1.73700787401575,1.68702290076336,1.61751824817518,1.59568345323741,15.8120805369128,1.47682119205298,1.42420382165605,1.37546012269939,16.9461077844311,1.38959537572254,12.6145251396648,1248.61878453039,1.18848167539267,633.160621761658,1155.32994923858,2.55778894472362,1.08530805687204,516.143497757848,2.75770925110132,1.00786026200873,1.98454935622318,13.347280334728,61.8257261410788,17.5298804780876,59.2217898832685,25.171102661597,4.36431226765799,47.970479704797,168.231046931408,24199.2882562278,92.7208480565371,0.735290102389079,0.777198697068404,0.768488745980707,0.00382108626198083,84.9211356466877,82.1752265861027,0.171513353115727,1.39827089337176,13.9140401146132,6.41926345609065e-05,48.0779944289694,0.00666485013623978,13.1474530831099,1.29709762532982,0.00642819843342037,0.996691,0.435772,0.973236
6687.5,8259.25925925926,0.05600044,0.212040816326531,4.09917355371901,13.994674556213,92.7854671280277,84.5290858725762,479.130434782609,76103.4482758621,0.71258064516129,0.614864864864865,5.59756097560976,152.325581395349,236.702127659574,426.792452830189,0.758305084745763,5.47377049180328,3.95522388059702,3.16760563380282,6.37671232876712,2.92911392405063,0.537469879518072,13.1123595505618,121.134020618557,11.6732673267327,237.184466019417,110.747663551402,4.8348623853211,10.5398230088496,1.81496062992126,1.76259541984733,1.68978102189781,1.66690647482014,16.4697986577181,1.54238410596026,1.48726114649682,1.43619631901841,17.5149700598802,1.44624277456647,13.1675977653631,1303.31491712707,1.24031413612565,658.549222797927,1205.58375634518,2.65577889447236,1.13222748815166,538.340807174888,2.84140969162996,1.05109170305677,2.06952789699571,13.744769874477,63.8174273858921,17.8884462151394,61.0894941634241,25.893536121673,4.54832713754647,49.7785977859779,171.480144404332,24875.4448398576,96.1837455830389,0.769351535836178,0.809446254071661,0.80032154340836,0.00397923322683706,88.01261829653,85.1359516616314,0.177299703264095,1.45533141210375,14.4813753581662,6.70113314447592e-05,49.4150417827298,0.00693460490463215,13.6782841823056,1.34934036939314,0.00668668407310705,0.951984,0.405511,0.949706
